Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33111,FR33111,SAINT JEAN,SPO-FR33111_38,NO,6.34964,45.27475,555.0,m,urban,background,01/11/1997 00:00:00,15/01/2025 00:00:00,SAM-FR33111_38,3.0,m,,m,,,,,,,,0,,,,,SAINT-JEAN-DE-MAURIENNE,open,valley-mount,,,,,,,,SPP-FR_7020,01/11/1997 00:00:00,15/01/2025 00:00:00,automatic,chemi,,horibaAPNA370,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33111,FR33111,SAINT JEAN,SPO-FR33111_5,PM10,6.34964,45.27475,555.0,m,urban,background,01/11/1997 00:00:00,15/01/2025 00:00:00,SAM-FR33111_5,3.0,m,,m,,,,,,,,0,,,,,SAINT-JEAN-DE-MAURIENNE,open,valley-mount,,,,,,,,SPP-FR_4,01/11/1997 00:00:00,15/01/2025 00:00:00,automatic,TEOM-FDMS,,undetermined,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33111,FR33111,SAINT JEAN,SPO-FR33111_5,PM10,6.34964,45.27475,555.0,m,urban,background,01/11/1997 00:00:00,15/01/2025 00:00:00,SAM-FR33111_5,3.0,m,,m,,,,,,,,0,,,,,SAINT-JEAN-DE-MAURIENNE,open,valley-mount,,,,,,,,SPP-FR_7,01/11/1997 00:00:00,15/01/2025 00:00:00,automatic,BETA,,enviroMP101M,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33111,FR33111,SAINT JEAN,SPO-FR33111_7,O3,6.34964,45.27475,555.0,m,urban,background,01/11/1997 00:00:00,15/01/2025 00:00:00,SAM-FR33111_7,3.0,m,,m,,,,,,,,0,,,,,SAINT-JEAN-DE-MAURIENNE,open,valley-mount,,,,,,,,SPP-FR_21,01/11/1997 00:00:00,15/01/2025 00:00:00,automatic,UV-P,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33111,FR33111,SAINT JEAN,SPO-FR33111_7,O3,6.34964,45.27475,555.0,m,urban,background,01/11/1997 00:00:00,15/01/2025 00:00:00,SAM-FR33111_7,3.0,m,,m,,,,,,,,0,,,,,SAINT-JEAN-DE-MAURIENNE,open,valley-mount,,,,,,,,SPP-FR_7370,01/11/1997 00:00:00,15/01/2025 00:00:00,automatic,UV-P,,horibaAPOA370,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,4.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33111,FR33111,SAINT JEAN,SPO-FR33111_8,NO2,6.34964,45.27475,555.0,m,urban,background,01/11/1997 00:00:00,15/01/2025 00:00:00,SAM-FR33111_8,3.0,m,,m,,,,,,,,0,,,,,SAINT-JEAN-DE-MAURIENNE,open,valley-mount,,,,,,,,SPP-FR_18,01/11/1997 00:00:00,15/01/2025 00:00:00,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33111,FR33111,SAINT JEAN,SPO-FR33111_8,NO2,6.34964,45.27475,555.0,m,urban,background,01/11/1997 00:00:00,15/01/2025 00:00:00,SAM-FR33111_8,3.0,m,,m,,,,,,,,0,,,,,SAINT-JEAN-DE-MAURIENNE,open,valley-mount,,,,,,,,SPP-FR_7070,01/11/1997 00:00:00,15/01/2025 00:00:00,automatic,chemi,,horibaAPNA370,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33111,FR33111,SAINT JEAN,SPO-FR33111_9,NOX as NO2,6.34964,45.27475,555.0,m,urban,background,01/01/2023 00:00:00,15/01/2025 00:00:00,SAM-FR33111_9,3.0,m,,m,,,,,,,,0,,,,,SAINT-JEAN-DE-MAURIENNE,open,valley-mount,,,,,,,,SPP-FR_7070,01/01/2023 00:00:00,15/01/2025 00:00:00,automatic,chemi,,horibaAPNA370,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33112,FR33112,"""St Julien Montdenis""",SPO-FR33112_00001_100,SO2,6.41222,45.24917,653.0,,urban,traffic,20/03/2006 00:00:00,26/04/2012 00:00:00,SPO_F-FR33112_00001_100_100,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_00000,20/03/2006 00:00:00,26/04/2012 00:00:00,automatic,UV-FL,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33112,FR33112,"""St Julien Montdenis""",SPO-FR33112_00001_100,SO2,6.41222,45.24917,653.0,,urban,traffic,20/03/2006 00:00:00,26/04/2012 00:00:00,SPO_F-FR33112_00001_100_100,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_12000,20/03/2006 00:00:00,26/04/2012 00:00:00,automatic,UV-FL,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33112,FR33112,"""St Julien Montdenis""",SPO-FR33112_00005_100,PM10,6.41222,45.24917,653.0,,urban,traffic,20/03/2006 00:00:00,26/04/2012 00:00:00,SPO_F-FR33112_00005_100_100,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_TEOM_00000,20/03/2006 00:00:00,26/04/2012 00:00:00,automatic,TEOM,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33112,FR33112,"""St Julien Montdenis""",SPO-FR33112_00005_100,PM10,6.41222,45.24917,653.0,,urban,traffic,20/03/2006 00:00:00,26/04/2012 00:00:00,SPO_F-FR33112_00005_100_100,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_TEOM_09000,20/03/2006 00:00:00,26/04/2012 00:00:00,automatic,TEOM,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33112,FR33112,"""St Julien Montdenis""",SPO-FR33112_00008_100,NO2,6.41222,45.24917,653.0,,urban,traffic,20/03/2006 00:00:00,26/04/2012 00:00:00,SPO_F-FR33112_00008_100_100,4.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,20/03/2006 00:00:00,26/04/2012 00:00:00,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33112,FR33112,"""St Julien Montdenis""",SPO-FR33112_00008_100,NO2,6.41222,45.24917,653.0,,urban,traffic,20/03/2006 00:00:00,26/04/2012 00:00:00,SPO_F-FR33112_00008_100_100,4.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,20/03/2006 00:00:00,26/04/2012 00:00:00,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33112,FR33112,"""St Julien Montdenis""",SPO-FR33112_00038_1,NO,6.41222,45.24917,653.0,,urban,traffic,20/03/2006 00:00:00,26/04/2012 00:00:00,SPO_F-FR33112_00038_1_1,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,20/03/2006 00:00:00,26/04/2012 00:00:00,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33112,FR33112,"""St Julien Montdenis""",SPO-FR33112_00038_1,NO,6.41222,45.24917,653.0,,urban,traffic,20/03/2006 00:00:00,26/04/2012 00:00:00,SPO_F-FR33112_00038_1_1,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_02000,20/03/2006 00:00:00,26/04/2012 00:00:00,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33113,FR33113,Maurienne Trafic,SPO-FR33113_38,NO,6.48033,45.20937,742.0,m,suburban,traffic,04/01/2019 00:00:00,,SAM-FR33113_38,3.0,m,45.0,m,8.0,m,,,,,,0,,,,,SAINT-MICHEL-DE-MAURIENNE,open,valley-mount,1200.0,,32.0,,,-999.0,6020.0,SPP-FR_20,04/01/2019 00:00:00,,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33113,FR33113,Maurienne Trafic,SPO-FR33113_38,NO,6.48033,45.20937,742.0,m,suburban,traffic,04/01/2019 00:00:00,,SAM-FR33113_38,3.0,m,45.0,m,8.0,m,,,,,,0,,,,,SAINT-MICHEL-DE-MAURIENNE,open,valley-mount,1200.0,,32.0,,,-999.0,6020.0,SPP-FR_7020,04/01/2019 00:00:00,,automatic,chemi,,horibaAPNA370,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33113,FR33113,Maurienne Trafic,SPO-FR33113_5,PM10,6.48033,45.20937,742.0,m,suburban,traffic,04/01/2019 00:00:00,,SAM-FR33113_5,3.0,m,45.0,m,8.0,m,,,,,,0,,,,,SAINT-MICHEL-DE-MAURIENNE,open,valley-mount,1200.0,,32.0,,,-999.0,6020.0,SPP-FR_7,04/01/2019 00:00:00,,automatic,BETA,,enviroMP101M,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33113,FR33113,Maurienne Trafic,SPO-FR33113_8,NO2,6.48033,45.20937,742.0,m,suburban,traffic,04/01/2019 00:00:00,,SAM-FR33113_8,3.0,m,45.0,m,8.0,m,,,,,,0,,,,,SAINT-MICHEL-DE-MAURIENNE,open,valley-mount,1200.0,,32.0,,,-999.0,6020.0,SPP-FR_18,04/01/2019 00:00:00,,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33113,FR33113,Maurienne Trafic,SPO-FR33113_8,NO2,6.48033,45.20937,742.0,m,suburban,traffic,04/01/2019 00:00:00,,SAM-FR33113_8,3.0,m,45.0,m,8.0,m,,,,,,0,,,,,SAINT-MICHEL-DE-MAURIENNE,open,valley-mount,1200.0,,32.0,,,-999.0,6020.0,SPP-FR_7070,04/01/2019 00:00:00,,automatic,chemi,,horibaAPNA370,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33113,FR33113,Maurienne Trafic,SPO-FR33113_9,NOX as NO2,6.48033,45.20937,742.0,m,suburban,traffic,01/01/2023 00:00:00,,SAM-FR33113_9,3.0,m,45.0,m,8.0,m,,,,,,0,,,,,SAINT-MICHEL-DE-MAURIENNE,open,valley-mount,1200.0,,32.0,,,-999.0,6020.0,SPP-FR_7070,01/01/2023 00:00:00,,automatic,chemi,,horibaAPNA370,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.8,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00001_1,SO2,6.39701,45.25258,604.0,,urban,traffic,10/11/2011 00:00:00,,SPO_F-FR33114_00001_1_1,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_00000,10/11/2011 00:00:00,,automatic,UV-FL,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00001_1,SO2,6.39701,45.25258,604.0,,urban,traffic,10/11/2011 00:00:00,,SPO_F-FR33114_00001_1_1,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_UV-FL_D9062,10/11/2011 00:00:00,,automatic,UV-FL,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00005_2,PM10,6.39701,45.25258,604.0,,urban,traffic,29/11/2011 00:00:00,,SPO_F-FR33114_00005_2_3,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_BETA_90525,29/11/2011 00:00:00,,automatic,BETA,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00005_2,PM10,6.39701,45.25258,604.0,,urban,traffic,29/11/2011 00:00:00,,SPO_F-FR33114_00005_2_3,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_BETA_D9074,29/11/2011 00:00:00,,automatic,BETA,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00005_2,PM10,6.39701,45.25258,604.0,,urban,traffic,29/11/2011 00:00:00,,SPO_F-FR33114_00005_2_2,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_TEOM_00000,29/11/2011 00:00:00,,automatic,TEOM,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00005_2,PM10,6.39701,45.25258,604.0,,urban,traffic,29/11/2011 00:00:00,,SPO_F-FR33114_00005_2_2,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_TEOM_09000,29/11/2011 00:00:00,,automatic,TEOM,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00008_1,NO2,6.39701,45.25258,604.0,,urban,traffic,10/11/2011 00:00:00,,SPO_F-FR33114_00008_1_1,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,10/11/2011 00:00:00,,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00008_1,NO2,6.39701,45.25258,604.0,,urban,traffic,10/11/2011 00:00:00,,SPO_F-FR33114_00008_1_1,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_D9104,10/11/2011 00:00:00,,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00038_1,NO,6.39701,45.25258,604.0,,urban,traffic,10/11/2011 00:00:00,,SPO_F-FR33114_00038_1_1,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_00000,10/11/2011 00:00:00,,automatic,chemi,,other,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2013.0,NET-FR071A,"""Association-AIR RHONE ALPES""",UTC+01,FR33114,FR33114,"""St Julien trafic""",SPO-FR33114_00038_1,NO,6.39701,45.25258,604.0,,urban,traffic,10/11/2011 00:00:00,,SPO_F-FR33114_00038_1_1,3.0,,,,,,,,,,,0,,,,,,,,,,,,,,,SPP-FR_A_chemi_D9104,10/11/2011 00:00:00,,automatic,chemi,,,,,,,,,,,,,,,,,,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envvqwbqq/rep_d-fr_lcsqa-ineris_20150317_d-001_corr.xml,09/11/2024 01:41:18
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33114,FR33114,St Julien trafic,SPO-FR33114_1,SO2,6.39719,45.25199,614.0,m,suburban,industrial,10/11/2011 00:00:00,01/01/2018 00:00:00,SAM-FR33114_1,3.0,m,39.0,m,,,1400.0,m,Industrial Processes,,,0,,,199.0,t.year-1,SAINT-JULIEN-MONT-DENIS,open,valley-mount,,,,,,,,SPP-FR_22,10/11/2011 00:00:00,01/01/2018 00:00:00,automatic,UV-FL,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.3,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33114,FR33114,St Julien trafic,SPO-FR33114_38,NO,6.39719,45.25199,614.0,m,suburban,traffic,10/11/2011 00:00:00,01/01/2018 00:00:00,SAM-FR33114_38,3.0,m,39.0,m,9.0,m,,,Transport,,,0,6.0,t.km-1.year-1,,,SAINT-JULIEN-MONT-DENIS,open,valley-mount,,,,,,,,SPP-FR_20,10/11/2011 00:00:00,01/01/2018 00:00:00,automatic,chemi,,undetermined,,,,,,ref,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,5.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
France,FR.LCSQA-INERIS.AQ,2025.0,NET-FR071A,ATMO AUVERGNE-RHÔNE-ALPES,UTC,FR33114,FR33114,St Julien trafic,SPO-FR33114_5,PM10,6.39719,45.25199,614.0,m,suburban,traffic,29/11/2011 00:00:00,01/01/2018 00:00:00,SAM-FR33114_5,3.0,m,39.0,m,9.0,m,,,Transport,,,0,,,,,SAINT-JULIEN-MONT-DENIS,open,valley-mount,,,,,,,,SPP-FR_7,29/11/2011 00:00:00,01/01/2018 00:00:00,automatic,BETA,,enviroMP101M,,,,,,yes,https://www.lcsqa.org/fr/conformite-technique-appareils-mesure,3.0,ug.m-3,,https://www.lcsqa.org/fr/guides-methodologiques,15.0,minute,15.0,minute,http://cdr.eionet.europa.eu/fr/eu/aqd/d/envawdkjq/FR_2025_D_LCSQA-INERIS_20260109.xml,28/01/2026 02:00:15
